"currency","identifier","draw","mean_ichange_over_ts","mean_abs_ichange_over_ts","k"
"scaled_energy","bbs_rtrg_10_7",53,-0.0155503219416788,0.020824657416502,5
"scaled_energy","bbs_rtrg_10_7",54,-0.0163416830733992,0.0225116427809027,5
"scaled_energy","bbs_rtrg_10_7",55,-0.0155937487782423,0.0224055944475999,5
"scaled_energy","bbs_rtrg_10_7",56,-0.0157083951236275,0.0200315243758555,5
"scaled_energy","bbs_rtrg_10_7",57,-0.0159443594392271,0.0216241984395294,5
"scaled_energy","bbs_rtrg_10_7",58,-0.015254628209692,0.0200868719500423,5
"scaled_energy","bbs_rtrg_10_7",59,-0.0156940808928178,0.0199455578720985,5
"scaled_energy","bbs_rtrg_10_7",60,-0.014760859888707,0.0218330281796112,5
"scaled_energy","bbs_rtrg_10_7",61,-0.0154121516581968,0.0213886527103806,5
"scaled_energy","bbs_rtrg_10_7",62,-0.0157946404680037,0.021584412587283,5
"scaled_energy","bbs_rtrg_10_7",63,-0.0157979514990036,0.0221310542643639,5
"scaled_energy","bbs_rtrg_10_7",64,-0.015372702556185,0.0225921346731091,5
"scaled_energy","bbs_rtrg_10_7",65,-0.0164394071047005,0.0213052108164562,5
"scaled_energy","bbs_rtrg_10_7",66,-0.0153347089440363,0.0210077341006333,5
"scaled_energy","bbs_rtrg_10_7",67,-0.0158366461196176,0.021982701236456,5
"scaled_energy","bbs_rtrg_10_7",68,-0.0156945806560085,0.0201362631925258,5
"scaled_energy","bbs_rtrg_10_7",69,-0.0152539132934662,0.0202403071079694,5
"scaled_energy","bbs_rtrg_10_7",70,-0.0161341824309489,0.0205810182001957,5
"scaled_energy","bbs_rtrg_10_7",71,-0.016169980141537,0.0225243958005225,5
"scaled_energy","bbs_rtrg_10_7",72,-0.0151047010386087,0.0218688763190389,5
"scaled_energy","bbs_rtrg_10_7",73,-0.015819191135301,0.0212779428890634,5
"scaled_energy","bbs_rtrg_10_7",74,-0.0160631447813367,0.0217449585712078,5
"scaled_energy","bbs_rtrg_10_7",75,-0.0160061739719437,0.02040009427359,5
"scaled_energy","bbs_rtrg_10_7",76,-0.0157014269083605,0.0200214605709607,5
"scaled_energy","bbs_rtrg_10_7",77,-0.015124999377271,0.0213584129721377,5
"scaled_energy","bbs_rtrg_10_7",78,-0.0162532488946754,0.0221400327084611,5
"scaled_energy","bbs_rtrg_10_7",79,-0.0158687452049064,0.0215293297256536,5
"scaled_energy","bbs_rtrg_10_7",80,-0.0143376979505226,0.0217691394227805,5
"scaled_energy","bbs_rtrg_10_7",81,-0.0156610026756993,0.0207237731429723,5
"scaled_energy","bbs_rtrg_10_7",82,-0.0167289522535635,0.0228312131256984,5
"scaled_energy","bbs_rtrg_10_7",83,-0.0165386153011551,0.0220665450583613,5
"scaled_energy","bbs_rtrg_10_7",84,-0.0155587443126053,0.020530804154127,5
"scaled_energy","bbs_rtrg_10_7",85,-0.0161196647336513,0.0217086611245942,5
"scaled_energy","bbs_rtrg_10_7",86,-0.0159740343238242,0.0222636666724174,5
"scaled_energy","bbs_rtrg_10_7",87,-0.0160522740554696,0.0213054340505533,5
"scaled_energy","bbs_rtrg_10_7",88,-0.015730940519647,0.0215559151943769,5
"scaled_energy","bbs_rtrg_10_7",89,-0.0165314075062747,0.0215411912043077,5
"scaled_energy","bbs_rtrg_10_7",90,-0.0154315852783723,0.0210516082331458,5
"scaled_energy","bbs_rtrg_10_7",91,-0.0155211965336659,0.0215208258533995,5
"scaled_energy","bbs_rtrg_10_7",92,-0.015679723587783,0.0211306255125149,5
"scaled_energy","bbs_rtrg_10_7",93,-0.0159380410362331,0.0213053379590187,5
"scaled_energy","bbs_rtrg_10_7",94,-0.0150928279719416,0.0205336812424551,5
"scaled_energy","bbs_rtrg_10_7",95,-0.0160529015037897,0.0212689433254661,5
"scaled_energy","bbs_rtrg_10_7",96,-0.0158639897987861,0.0220267106263514,5
"scaled_energy","bbs_rtrg_10_7",97,-0.0159322358789617,0.0204817824223591,5
"scaled_energy","bbs_rtrg_10_7",98,-0.0150403014486012,0.0216388418541715,5
"scaled_energy","bbs_rtrg_10_7",99,-0.015748896068149,0.0213953689260887,5
"scaled_energy","bbs_rtrg_10_7",100,-0.0153189072064414,0.0214110065377076,5
"abundance","bbs_rtrg_10_76",1,0.00169158457080768,0.0286153926024565,5
"abundance","bbs_rtrg_10_76",2,0.00154915794380416,0.0281192433737684,5
"abundance","bbs_rtrg_10_76",3,0.00112639024179522,0.0258518015035308,5
"abundance","bbs_rtrg_10_76",4,0.00108358128832114,0.0256609752260027,5
"abundance","bbs_rtrg_10_76",5,0.00195984526729395,0.028267126475312,5
"abundance","bbs_rtrg_10_76",6,-0.000426711518741616,0.0259341249721503,5
"abundance","bbs_rtrg_10_76",7,0.0008195679125904,0.0278006235341665,5
"abundance","bbs_rtrg_10_76",8,0.00110031663079626,0.0275358735005445,5
"abundance","bbs_rtrg_10_76",9,0.00280075353152569,0.0318157926426932,5
"abundance","bbs_rtrg_10_76",10,-0.000857751936642379,0.0263536955390263,5
"abundance","bbs_rtrg_10_76",11,-0.00105003097244326,0.0273944916942327,5
"abundance","bbs_rtrg_10_76",12,-0.000987484440580662,0.0252184242373861,5
"abundance","bbs_rtrg_10_76",13,0.00103144764323185,0.0269118435317829,5
"abundance","bbs_rtrg_10_76",14,0.00363732591807906,0.0295515383376964,5
"abundance","bbs_rtrg_10_76",15,0.000103384822841041,0.0257639076489711,5
"abundance","bbs_rtrg_10_76",16,0.00144502730981633,0.03039318341982,5
"abundance","bbs_rtrg_10_76",17,0.00040656882213099,0.0268180196379461,5
"abundance","bbs_rtrg_10_76",18,0.00156088447218192,0.0272845567713497,5
"abundance","bbs_rtrg_10_76",19,0.00189561399869795,0.0272470719425963,5
"abundance","bbs_rtrg_10_76",20,-0.00109003987581328,0.0246307909419552,5
"abundance","bbs_rtrg_10_76",21,0.0011887724262978,0.0268964696207283,5
"abundance","bbs_rtrg_10_76",22,0.00178882014009051,0.0251764939682456,5
"abundance","bbs_rtrg_10_76",23,-1.98038503155709e-05,0.0266193168501165,5
"abundance","bbs_rtrg_10_76",24,0.000994186232067771,0.0274391734668708,5
"abundance","bbs_rtrg_10_76",25,0.00251155217743582,0.0276866560447008,5
"abundance","bbs_rtrg_10_76",26,0.00236830046467281,0.0263561014645976,5
"abundance","bbs_rtrg_10_76",27,0.00195779410579221,0.0269490327221306,5
"abundance","bbs_rtrg_10_76",28,0.000494146939347366,0.0281616941948376,5
"abundance","bbs_rtrg_10_76",29,-4.51341598325324e-06,0.0269394790158599,5
"abundance","bbs_rtrg_10_76",30,0.00165352154428276,0.0256892454833572,5
"abundance","bbs_rtrg_10_76",31,-0.000235544475199049,0.0276537432088912,5
"abundance","bbs_rtrg_10_76",32,0.00118294573319845,0.0267211698108034,5
"abundance","bbs_rtrg_10_76",33,0.0029729505056182,0.0296061181257227,5
"abundance","bbs_rtrg_10_76",34,0.0017413160656494,0.0261962344891619,5
"abundance","bbs_rtrg_10_76",35,0.00138823078681024,0.0265057839386292,5
"abundance","bbs_rtrg_10_76",36,0.00160079044262262,0.0283295718258205,5
"abundance","bbs_rtrg_10_76",37,-0.000756575446748706,0.0257146751290821,5
"abundance","bbs_rtrg_10_76",38,0.00150963496219402,0.0280852409617858,5
"abundance","bbs_rtrg_10_76",39,0.00118094165575206,0.0280209082922928,5
"abundance","bbs_rtrg_10_76",40,0.00163503275455633,0.0287963461997856,5
"abundance","bbs_rtrg_10_76",41,-8.78371843939969e-05,0.0261442746570455,5
"abundance","bbs_rtrg_10_76",42,0.00139663778322008,0.0269154700839901,5
"abundance","bbs_rtrg_10_76",43,0.00260595886048175,0.0276698592817825,5
"abundance","bbs_rtrg_10_76",44,0.0035378811601566,0.028568719378294,5
"abundance","bbs_rtrg_10_76",45,-5.25312045534194e-05,0.026012626723453,5
"abundance","bbs_rtrg_10_76",46,0.00106917999603745,0.0266245010389913,5
"abundance","bbs_rtrg_10_76",47,0.00148426589152674,0.0293555895171082,5
"abundance","bbs_rtrg_10_76",48,0.000752068621105901,0.0273698954274989,5
"abundance","bbs_rtrg_10_76",49,-0.0021024456048278,0.0244862344117546,5
"abundance","bbs_rtrg_10_76",50,-0.000205541825500087,0.026863440759421,5
"abundance","bbs_rtrg_10_76",51,4.64271641403639e-05,0.0263211622225288,5
"abundance","bbs_rtrg_10_76",52,0.000374586704213962,0.026760922257734,5
"abundance","bbs_rtrg_10_76",53,-0.000217013909637243,0.025270218597812,5
"abundance","bbs_rtrg_10_76",54,5.70590002682346e-05,0.0257137083815657,5
"abundance","bbs_rtrg_10_76",55,0.000854430703315869,0.0284218447299416,5
"abundance","bbs_rtrg_10_76",56,0.00124694169225601,0.0268758006027163,5
"abundance","bbs_rtrg_10_76",57,0.00223403159707416,0.0270863808461521,5
"abundance","bbs_rtrg_10_76",58,0.000415158757858593,0.0265097846133933,5
"abundance","bbs_rtrg_10_76",59,-0.000799020740748932,0.0265306315660708,5
"abundance","bbs_rtrg_10_76",60,0.00109942924146297,0.0268915600485588,5
"abundance","bbs_rtrg_10_76",61,0.00201441611510504,0.0285660351002901,5
"abundance","bbs_rtrg_10_76",62,0.00139280327976338,0.0287132607318062,5
"abundance","bbs_rtrg_10_76",63,0.00154643358715077,0.0278472326015686,5
"abundance","bbs_rtrg_10_76",64,0.00209494774704731,0.0289533910224804,5
"abundance","bbs_rtrg_10_76",65,0.00357348923705714,0.0294077354486579,5
"abundance","bbs_rtrg_10_76",66,0.000486156202689545,0.0268738741552401,5
"abundance","bbs_rtrg_10_76",67,0.00292566524563866,0.0310610248245672,5
"abundance","bbs_rtrg_10_76",68,0.00130295925154464,0.0264517776772863,5
"abundance","bbs_rtrg_10_76",69,0.000387935541625228,0.0266790329169763,5
"abundance","bbs_rtrg_10_76",70,0.00201987116427082,0.0282562843766907,5
"abundance","bbs_rtrg_10_76",71,0.000373133051284058,0.0258599075728265,5
"abundance","bbs_rtrg_10_76",72,0.00342272178787595,0.0296950936381572,5
"abundance","bbs_rtrg_10_76",73,0.000578335082499004,0.0259023235535399,5
"abundance","bbs_rtrg_10_76",74,0.00106961259190415,0.0268082661753298,5
"abundance","bbs_rtrg_10_76",75,0.000310702687881267,0.0273083517476352,5
"abundance","bbs_rtrg_10_76",76,-0.000933595850323201,0.0246873015364644,5
"abundance","bbs_rtrg_10_76",77,-0.000734035787450777,0.0245331218632323,5
"abundance","bbs_rtrg_10_76",78,0.000441089742335927,0.026868906768093,5
"abundance","bbs_rtrg_10_76",79,-0.000683428634186858,0.0253007803361245,5
"abundance","bbs_rtrg_10_76",80,0.00207362366387322,0.0297398100571363,5
"abundance","bbs_rtrg_10_76",81,0.00185744328309633,0.0259498928974656,5
"abundance","bbs_rtrg_10_76",82,0.00109442277786582,0.0266519974442828,5
"abundance","bbs_rtrg_10_76",83,-0.000723608371620972,0.0263343065448099,5
"abundance","bbs_rtrg_10_76",84,0.000513546503867351,0.0255984874140389,5
"abundance","bbs_rtrg_10_76",85,0.000920138524225435,0.0271682520940249,5
"abundance","bbs_rtrg_10_76",86,-0.000927959359026289,0.0246176716163357,5
"abundance","bbs_rtrg_10_76",87,0.00109912705484753,0.0281649687854332,5
"abundance","bbs_rtrg_10_76",88,0.000637497876091122,0.0284705437507462,5
"abundance","bbs_rtrg_10_76",89,-8.93497489983296e-05,0.0264148339709664,5
"abundance","bbs_rtrg_10_76",90,0.00566372829188524,0.0310377949262246,5
"abundance","bbs_rtrg_10_76",91,-0.000904627023693818,0.0245127881748695,5
"abundance","bbs_rtrg_10_76",92,-0.00022160436653826,0.0263447151324691,5
"abundance","bbs_rtrg_10_76",93,0.00186033903317463,0.027626013934449,5
"abundance","bbs_rtrg_10_76",94,-0.00112739290316611,0.0259005386054143,5
"abundance","bbs_rtrg_10_76",95,1.57183108665306e-05,0.0264994295738751,5
"abundance","bbs_rtrg_10_76",96,0.00333228406466161,0.0297473498162052,5
"abundance","bbs_rtrg_10_76",97,0.00230197845704073,0.0282008273112968,5
"abundance","bbs_rtrg_10_76",98,0.00133747627684281,0.0272169319759325,5
"abundance","bbs_rtrg_10_76",99,0.000826533184976922,0.0273049862832663,5
"abundance","bbs_rtrg_10_76",100,-0.00032494631228399,0.0267550438026577,5
"scaled_energy","bbs_rtrg_10_76",1,0.0121100940362034,0.035577251678539,5
"scaled_energy","bbs_rtrg_10_76",2,0.0132289856687901,0.0354881613932104,5
"scaled_energy","bbs_rtrg_10_76",3,0.0122773107636497,0.0355693475576612,5
"scaled_energy","bbs_rtrg_10_76",4,0.0135573980005879,0.0374044595398721,5
"scaled_energy","bbs_rtrg_10_76",5,0.0106328750471725,0.0349515420624301,5
"scaled_energy","bbs_rtrg_10_76",6,0.0134511788006132,0.034752901243315,5
"scaled_energy","bbs_rtrg_10_76",7,0.0121994405277569,0.0377453882597554,5
"scaled_energy","bbs_rtrg_10_76",8,0.0117025466290669,0.0362515948142968,5
"scaled_energy","bbs_rtrg_10_76",9,0.0131954008291269,0.036024264183186,5
"scaled_energy","bbs_rtrg_10_76",10,0.0125456625201668,0.03651646367442,5
"scaled_energy","bbs_rtrg_10_76",11,0.0108614920344419,0.0344110786659099,5
"scaled_energy","bbs_rtrg_10_76",12,0.00827913795502645,0.03030117577604,5
"scaled_energy","bbs_rtrg_10_76",13,0.0111595207521269,0.0320146264693372,5
"scaled_energy","bbs_rtrg_10_76",14,0.0102343753596281,0.0312652367861034,5
"scaled_energy","bbs_rtrg_10_76",15,0.0111709222127739,0.034881722400716,5
"scaled_energy","bbs_rtrg_10_76",16,0.011965057007122,0.0342990398864883,5
"scaled_energy","bbs_rtrg_10_76",17,0.014176628766916,0.0380875769292816,5
"scaled_energy","bbs_rtrg_10_76",18,0.0110761412015727,0.0343216716222676,5
"scaled_energy","bbs_rtrg_10_76",19,0.0121119063844359,0.034924253204105,5
"scaled_energy","bbs_rtrg_10_76",20,0.010113073504293,0.0340231923097671,5
"scaled_energy","bbs_rtrg_10_76",21,0.0112260010305503,0.0351188424665086,5
"scaled_energy","bbs_rtrg_10_76",22,0.0105951448917316,0.0348154646915275,5
"scaled_energy","bbs_rtrg_10_76",23,0.0116570128283127,0.0361835236598376,5
"scaled_energy","bbs_rtrg_10_76",24,0.0119312902325975,0.0335909059139758,5
"scaled_energy","bbs_rtrg_10_76",25,0.0110425349200016,0.0332793902876808,5
"scaled_energy","bbs_rtrg_10_76",26,0.00996501825139018,0.0335131457060502,5
"scaled_energy","bbs_rtrg_10_76",27,0.0134584216578539,0.0368417668225325,5
"scaled_energy","bbs_rtrg_10_76",28,0.0139841854150109,0.0354337725560264,5
"scaled_energy","bbs_rtrg_10_76",29,0.0118121934505287,0.035514341807278,5
"scaled_energy","bbs_rtrg_10_76",30,0.0132172026546235,0.0355539943906282,5
"scaled_energy","bbs_rtrg_10_76",31,0.0120925088786225,0.034079326121338,5
"scaled_energy","bbs_rtrg_10_76",32,0.0130832078754024,0.0349237258567828,5
"scaled_energy","bbs_rtrg_10_76",33,0.0132775703151608,0.0352978941456919,5
"scaled_energy","bbs_rtrg_10_76",34,0.0100172445081064,0.0331875624842047,5
"scaled_energy","bbs_rtrg_10_76",35,0.0116568910554367,0.0327119317851037,5
"scaled_energy","bbs_rtrg_10_76",36,0.0104343278962607,0.0327826491029077,5
"scaled_energy","bbs_rtrg_10_76",37,0.01444681855134,0.0371252000289489,5
"scaled_energy","bbs_rtrg_10_76",38,0.00906176629901538,0.0320584081803028,5
"scaled_energy","bbs_rtrg_10_76",39,0.0115857774371587,0.0339437336973896,5
"scaled_energy","bbs_rtrg_10_76",40,0.0134476655143431,0.0348979730599172,5
"scaled_energy","bbs_rtrg_10_76",41,0.0112831089241074,0.0347317957066042,5
"scaled_energy","bbs_rtrg_10_76",42,0.00903406232502429,0.0314314258919189,5
"scaled_energy","bbs_rtrg_10_76",43,0.0109616887170919,0.0319406265286924,5
"scaled_energy","bbs_rtrg_10_76",44,0.01035275689414,0.0347300129356329,5
"scaled_energy","bbs_rtrg_10_76",45,0.0104445492204098,0.0347039251699587,5
"scaled_energy","bbs_rtrg_10_76",46,0.0114210322116092,0.0344782882175446,5
"scaled_energy","bbs_rtrg_10_76",47,0.0118000033013013,0.0349164056447105,5
"scaled_energy","bbs_rtrg_10_76",48,0.0131902091978538,0.0368988226538086,5
"scaled_energy","bbs_rtrg_10_76",49,0.012256528398162,0.0354876415805925,5
"scaled_energy","bbs_rtrg_10_76",50,0.0103207394228592,0.0327533050857922,5
"scaled_energy","bbs_rtrg_10_76",51,0.0107947088360848,0.0359910291108431,5
"scaled_energy","bbs_rtrg_10_76",52,0.0109885241274072,0.0333363783707785,5
"scaled_energy","bbs_rtrg_10_76",53,0.0108476547569152,0.0324266100266888,5
"scaled_energy","bbs_rtrg_10_76",54,0.0119554128705635,0.0355491350705263,5
"scaled_energy","bbs_rtrg_10_76",55,0.0102754426114237,0.0337780423445001,5
"scaled_energy","bbs_rtrg_10_76",56,0.00974136699038348,0.0337422399359801,5
"scaled_energy","bbs_rtrg_10_76",57,0.0118349729709328,0.034508705091867,5
"scaled_energy","bbs_rtrg_10_76",58,0.0121699541653503,0.0319000742743293,5
"scaled_energy","bbs_rtrg_10_76",59,0.0111146414735198,0.0327447615109648,5
"scaled_energy","bbs_rtrg_10_76",60,0.0106951683202192,0.0345003145078887,5
"scaled_energy","bbs_rtrg_10_76",61,0.0120045899428425,0.0351749830075116,5
"scaled_energy","bbs_rtrg_10_76",62,0.0111525323533617,0.0341746102030146,5
"scaled_energy","bbs_rtrg_10_76",63,0.0102141121146527,0.0346890992676335,5
"scaled_energy","bbs_rtrg_10_76",64,0.0116219439188677,0.0339458707820733,5
"scaled_energy","bbs_rtrg_10_76",65,0.014150537847377,0.038975184934294,5
"scaled_energy","bbs_rtrg_10_76",66,0.0123954211552728,0.0339969043242353,5
"scaled_energy","bbs_rtrg_10_76",67,0.0131758294302412,0.0377428971731126,5
"scaled_energy","bbs_rtrg_10_76",68,0.0119955797575662,0.0329904175609667,5
"scaled_energy","bbs_rtrg_10_76",69,0.0121914861625589,0.032373686357617,5
"scaled_energy","bbs_rtrg_10_76",70,0.0113647985196723,0.0335197559256425,5
"scaled_energy","bbs_rtrg_10_76",71,0.00929501737248479,0.0328474312333748,5
"scaled_energy","bbs_rtrg_10_76",72,0.0111080727177061,0.0342759349308705,5
"scaled_energy","bbs_rtrg_10_76",73,0.0115295620598411,0.0333461854774455,5
"scaled_energy","bbs_rtrg_10_76",74,0.0107682749239344,0.0344319656592992,5
"scaled_energy","bbs_rtrg_10_76",75,0.013490028360066,0.0347534744956361,5
"scaled_energy","bbs_rtrg_10_76",76,0.0129199363128475,0.0363538836208867,5
"scaled_energy","bbs_rtrg_10_76",77,0.012178996559068,0.0356922408823131,5
"scaled_energy","bbs_rtrg_10_76",78,0.0121050013277261,0.0346155959933421,5
"scaled_energy","bbs_rtrg_10_76",79,0.0126968855938525,0.0353245210069935,5
"scaled_energy","bbs_rtrg_10_76",80,0.0102212837588862,0.0308275820834211,5
"scaled_energy","bbs_rtrg_10_76",81,0.0130856053071485,0.0364809308089264,5
"scaled_energy","bbs_rtrg_10_76",82,0.0112520759218108,0.0365212919567642,5
"scaled_energy","bbs_rtrg_10_76",83,0.0108368012686835,0.0347963215118779,5
"scaled_energy","bbs_rtrg_10_76",84,0.0114793163410924,0.0348135077132911,5
"scaled_energy","bbs_rtrg_10_76",85,0.00999849958310575,0.0348463231747258,5
"scaled_energy","bbs_rtrg_10_76",86,0.0126130809429775,0.036763605176824,5
"scaled_energy","bbs_rtrg_10_76",87,0.011278858607767,0.0338825579125713,5
"scaled_energy","bbs_rtrg_10_76",88,0.0107062644843462,0.0331635553424741,5
"scaled_energy","bbs_rtrg_10_76",89,0.0106081134170337,0.0344574914604526,5
"scaled_energy","bbs_rtrg_10_76",90,0.0120368311631175,0.0336406477904194,5
"scaled_energy","bbs_rtrg_10_76",91,0.011141898952977,0.0330562652075205,5
"scaled_energy","bbs_rtrg_10_76",92,0.0124648859519874,0.0366908205556484,5
"scaled_energy","bbs_rtrg_10_76",93,0.0125525130944672,0.0360582954717349,5
"scaled_energy","bbs_rtrg_10_76",94,0.0116826458221679,0.0311390870026808,5
"scaled_energy","bbs_rtrg_10_76",95,0.0123314454288682,0.0363524549459893,5
"scaled_energy","bbs_rtrg_10_76",96,0.012942820416402,0.0361442680874685,5
"scaled_energy","bbs_rtrg_10_76",97,0.0130812476373543,0.0368359784686009,5
"scaled_energy","bbs_rtrg_10_76",98,0.0110039227898987,0.0345125513809035,5
"scaled_energy","bbs_rtrg_10_76",99,0.0109059780942867,0.0334257516629655,5
"scaled_energy","bbs_rtrg_10_76",100,0.0107983559682523,0.033685156610469,5
"abundance","bbs_rtrg_10_93",1,0.0185645945764378,0.0588597970629787,5
"abundance","bbs_rtrg_10_93",2,0.0163934681769941,0.0668203589828404,5
"abundance","bbs_rtrg_10_93",3,0.0177503567835076,0.0767499515102186,5
"abundance","bbs_rtrg_10_93",4,0.0161800354483749,0.079843687470925,5
"abundance","bbs_rtrg_10_93",5,0.0181053808351565,0.0708576920965495,5
"abundance","bbs_rtrg_10_93",6,0.0106831696458926,0.0756530615273813,5
"abundance","bbs_rtrg_10_93",7,0.0157998422722213,0.0679037333074917,5
"abundance","bbs_rtrg_10_93",8,0.0148081640174984,0.0771091501506189,5
"abundance","bbs_rtrg_10_93",9,0.0198598489959526,0.0480736911762569,5
"abundance","bbs_rtrg_10_93",10,0.0113232516711668,0.0687544893098983,5
"abundance","bbs_rtrg_10_93",11,0.00933544681727417,0.0642421884189277,5
"abundance","bbs_rtrg_10_93",12,0.0108731528921645,0.0797543187046363,5
"abundance","bbs_rtrg_10_93",13,0.0178680285751596,0.0698948749362471,5
"abundance","bbs_rtrg_10_93",14,0.0211896507778663,0.0775905620082591,5
"abundance","bbs_rtrg_10_93",15,0.0153751797779035,0.0718416580719321,5
"abundance","bbs_rtrg_10_93",16,0.0150125216878724,0.0580484634769698,5
"abundance","bbs_rtrg_10_93",17,0.0151692430298906,0.0704507090011498,5
"abundance","bbs_rtrg_10_93",18,0.0186847037788018,0.0647424639114631,5
"abundance","bbs_rtrg_10_93",19,0.0179669118169591,0.0758510588174288,5
"abundance","bbs_rtrg_10_93",20,0.0114318245646525,0.0741665170407844,5
"abundance","bbs_rtrg_10_93",21,0.0165225507452876,0.0692831670700851,5
"abundance","bbs_rtrg_10_93",22,0.0214901978254961,0.0760772246618014,5
"abundance","bbs_rtrg_10_93",23,0.0123324127938853,0.0749754004518324,5
"abundance","bbs_rtrg_10_93",24,0.0156992914235758,0.068717830053367,5
"abundance","bbs_rtrg_10_93",25,0.0208611946687396,0.0694860022072768,5
"abundance","bbs_rtrg_10_93",26,0.0208582840206777,0.0826096191875439,5
"abundance","bbs_rtrg_10_93",27,0.0191656983862019,0.0721577933167836,5
"abundance","bbs_rtrg_10_93",28,0.0147986422810542,0.0620378040886803,5
"abundance","bbs_rtrg_10_93",29,0.0139041198164128,0.0715987108827983,5
"abundance","bbs_rtrg_10_93",30,0.0194907342403517,0.0826850206916081,5
"abundance","bbs_rtrg_10_93",31,0.0142482029176092,0.0672514890098024,5
"abundance","bbs_rtrg_10_93",32,0.0147878192436025,0.0792042975716693,5
"abundance","bbs_rtrg_10_93",33,0.0207872484664838,0.0630109012105072,5
"abundance","bbs_rtrg_10_93",34,0.0208758492025974,0.0667753098890297,5
"abundance","bbs_rtrg_10_93",35,0.0177365821599664,0.0757699410564261,5
"abundance","bbs_rtrg_10_93",36,0.0166705287627118,0.0666451753391129,5
"abundance","bbs_rtrg_10_93",37,0.00988809965551164,0.0705540569851914,5
"abundance","bbs_rtrg_10_93",38,0.0191064929320353,0.0612199234339147,5
"abundance","bbs_rtrg_10_93",39,0.0184807030490714,0.0599584379672223,5
"abundance","bbs_rtrg_10_93",40,0.017063446265081,0.0627284644667504,5
"abundance","bbs_rtrg_10_93",41,0.0120734646254386,0.0696628602847948,5
"abundance","bbs_rtrg_10_93",42,0.0163011787347026,0.0781921366477386,5
"abundance","bbs_rtrg_10_93",43,0.021800828077124,0.0715241060672825,5
"abundance","bbs_rtrg_10_93",44,0.0247622119403978,0.0681427497940164,5
"abundance","bbs_rtrg_10_93",45,0.0122793924456434,0.0758446548965712,5
"abundance","bbs_rtrg_10_93",46,0.0169476132955578,0.0659465671456108,5
"abundance","bbs_rtrg_10_93",47,0.0186376679045015,0.0580707823797424,5
"abundance","bbs_rtrg_10_93",48,0.0164287719053218,0.0593571346196323,5
"abundance","bbs_rtrg_10_93",49,0.0123277774162043,0.0735485442543357,5
"abundance","bbs_rtrg_10_93",50,0.014922733342848,0.0679265203879325,5
"abundance","bbs_rtrg_10_93",51,0.0126307540218692,0.0722735424221029,5
"abundance","bbs_rtrg_10_93",52,0.0140666946017341,0.0690514083777479,5
"abundance","bbs_rtrg_10_93",53,0.0137271285937512,0.0764012936964584,5
"abundance","bbs_rtrg_10_93",54,0.0153789535858362,0.0696323701365368,5
"abundance","bbs_rtrg_10_93",55,0.013837532776669,0.0628232460741205,5
"abundance","bbs_rtrg_10_93",56,0.017951697919341,0.0702672279592976,5
"abundance","bbs_rtrg_10_93",57,0.0189610381653162,0.0781693653307991,5
"abundance","bbs_rtrg_10_93",58,0.0147806547801721,0.0756483404795414,5
"abundance","bbs_rtrg_10_93",59,0.0117911776470194,0.0682110690148353,5
"abundance","bbs_rtrg_10_93",60,0.0151800010073274,0.071919246004456,5
"abundance","bbs_rtrg_10_93",61,0.0199589732273727,0.0623819372680747,5
"abundance","bbs_rtrg_10_93",62,0.0169624151889337,0.0588210060660798,5
"abundance","bbs_rtrg_10_93",63,0.0170998087801594,0.0775843978957583,5
"abundance","bbs_rtrg_10_93",64,0.0186764742558966,0.0662882484649429,5
"abundance","bbs_rtrg_10_93",65,0.0222815875537522,0.0662714669319359,5
"abundance","bbs_rtrg_10_93",66,0.0142888535153827,0.0661032818617849,5
"abundance","bbs_rtrg_10_93",67,0.0203756496663059,0.0567456951661605,5
"abundance","bbs_rtrg_10_93",68,0.0175815308061063,0.0812921127070781,5
"abundance","bbs_rtrg_10_93",69,0.016792822373344,0.0679251237405019,5
"abundance","bbs_rtrg_10_93",70,0.0168128562874086,0.0692905158271994,5
"abundance","bbs_rtrg_10_93",71,0.0153557148627398,0.0711880610434397,5
"abundance","bbs_rtrg_10_93",72,0.0216422387018559,0.0688889719512095,5
"abundance","bbs_rtrg_10_93",73,0.0156048537263247,0.0747512477195812,5
"abundance","bbs_rtrg_10_93",74,0.0154977268941007,0.0748531768089096,5
"abundance","bbs_rtrg_10_93",75,0.014720217883632,0.07013083402741,5
"abundance","bbs_rtrg_10_93",76,0.013076391510191,0.0761600159032478,5
"abundance","bbs_rtrg_10_93",77,0.0136684930483935,0.0679053337854792,5
"abundance","bbs_rtrg_10_93",78,0.0168558948856847,0.0647044532547239,5
"abundance","bbs_rtrg_10_93",79,0.0137722218945006,0.0768535048507141,5
"abundance","bbs_rtrg_10_93",80,0.0155747739427182,0.0678855225174654,5
"abundance","bbs_rtrg_10_93",81,0.0206836899465531,0.0689813682250448,5
"abundance","bbs_rtrg_10_93",82,0.0181128606990789,0.0663387913573502,5
"abundance","bbs_rtrg_10_93",83,0.0102288720576327,0.0654331328399891,5
"abundance","bbs_rtrg_10_93",84,0.0164685541878718,0.0719286225279849,5
"abundance","bbs_rtrg_10_93",85,0.0149599644775132,0.0689411159606878,5
"abundance","bbs_rtrg_10_93",86,0.0111026236955977,0.0778554873625896,5
"abundance","bbs_rtrg_10_93",87,0.0159257485595017,0.0670193817964056,5
"abundance","bbs_rtrg_10_93",88,0.0150702960189736,0.0605641632664146,5
"abundance","bbs_rtrg_10_93",89,0.0140200055260072,0.0667202410776056,5
