"draw","start","end","net_change","net_proportional","currency","identifier","k"
68,301.716154969936,402.337878514246,100.62172354431,0.333497964516804,"abundance","bbs_rtrg_1_57",5
69,288.162610438478,407.308558515618,119.14594807714,0.413467756610907,"abundance","bbs_rtrg_1_57",5
70,328.268496924604,426.803743991568,98.5352470669639,0.300166625765479,"abundance","bbs_rtrg_1_57",5
71,303.220647877216,395.783993976824,92.5633460996083,0.305267292143938,"abundance","bbs_rtrg_1_57",5
72,303.004960001535,419.959409147655,116.954449146121,0.385981962623741,"abundance","bbs_rtrg_1_57",5
73,305.885388224848,396.835954015905,90.9505657910565,0.297335437690803,"abundance","bbs_rtrg_1_57",5
74,317.751258075,401.46239984865,83.71114177365,0.263448655658481,"abundance","bbs_rtrg_1_57",5
75,305.911422433654,413.646840132035,107.735417698381,0.352178473236798,"abundance","bbs_rtrg_1_57",5
76,298.309671592136,387.192476308166,88.8828047160295,0.297954820712466,"abundance","bbs_rtrg_1_57",5
77,303.527330502675,400.669435550595,97.1421050479198,0.32004401345685,"abundance","bbs_rtrg_1_57",5
78,287.433397717672,403.84291072846,116.409513010787,0.404996475479614,"abundance","bbs_rtrg_1_57",5
79,292.721956268928,383.743821687703,91.0218654187743,0.310949908161829,"abundance","bbs_rtrg_1_57",5
80,334.428072167021,416.028941110024,81.6008689430029,0.244001253884721,"abundance","bbs_rtrg_1_57",5
81,288.28895073071,408.508972659076,120.220021928366,0.417012242833627,"abundance","bbs_rtrg_1_57",5
82,294.248724288503,417.63599618344,123.387271894937,0.41932984482189,"abundance","bbs_rtrg_1_57",5
83,329.100029601561,390.930772061342,61.8307424597803,0.187878264656002,"abundance","bbs_rtrg_1_57",5
84,297.928151860162,402.856854321572,104.92870246141,0.352194654336193,"abundance","bbs_rtrg_1_57",5
85,319.234111311981,408.137542199979,88.9034308879981,0.278489759514185,"abundance","bbs_rtrg_1_57",5
86,319.182877155873,381.348331074158,62.1654539182854,0.194764376059957,"abundance","bbs_rtrg_1_57",5
87,309.54928436947,418.380565570464,108.831281200994,0.351579818453388,"abundance","bbs_rtrg_1_57",5
88,300.411369656331,397.521659057701,97.1102894013702,0.32325770330352,"abundance","bbs_rtrg_1_57",5
89,304.150569576195,398.531703325339,94.3811337491442,0.310310560590616,"abundance","bbs_rtrg_1_57",5
90,276.309647025917,452.188623230997,175.87897620508,0.636528539984645,"abundance","bbs_rtrg_1_57",5
91,325.058634077878,371.648790864817,46.5901567869395,0.143328470320765,"abundance","bbs_rtrg_1_57",5
92,314.023084458303,390.921720577493,76.8986361191905,0.244882111937224,"abundance","bbs_rtrg_1_57",5
93,302.70720943834,409.50127410304,106.7940646647,0.352796568218019,"abundance","bbs_rtrg_1_57",5
94,333.77465465469,385.963841224243,52.1891865695529,0.156360543983023,"abundance","bbs_rtrg_1_57",5
95,316.344446949803,401.151248765347,84.8068018155442,0.268083737942147,"abundance","bbs_rtrg_1_57",5
96,296.666159044716,421.856945510483,125.190786465767,0.421992137117658,"abundance","bbs_rtrg_1_57",5
97,288.33648933502,425.846537879393,137.510048544373,0.476908243079143,"abundance","bbs_rtrg_1_57",5
98,312.867116650781,420.123090810039,107.255974159257,0.342816385778807,"abundance","bbs_rtrg_1_57",5
99,302.172222002548,402.992010090494,100.819788087947,0.333650086761107,"abundance","bbs_rtrg_1_57",5
100,345.628881919186,387.908794597004,42.2799126778181,0.122327487341477,"abundance","bbs_rtrg_1_57",5
1,553.032626454143,483.788029951125,-69.2445965030175,-0.125208881340311,"scaled_energy","bbs_rtrg_1_65",5
2,563.415019144345,486.520396589516,-76.8946225548293,-0.136479539845439,"scaled_energy","bbs_rtrg_1_65",5
3,546.504035541348,517.759125391016,-28.7449101503316,-0.0525978003471794,"scaled_energy","bbs_rtrg_1_65",5
4,561.994983596082,512.924926912932,-49.0700566831495,-0.0873140474834153,"scaled_energy","bbs_rtrg_1_65",5
5,548.7180111793,489.424538576603,-59.2934726026966,-0.108058185433468,"scaled_energy","bbs_rtrg_1_65",5
6,551.45358514741,487.526185091879,-63.9274000555301,-0.115925259672474,"scaled_energy","bbs_rtrg_1_65",5
7,550.201439399766,538.330035570373,-11.8714038293934,-0.0215764681429121,"scaled_energy","bbs_rtrg_1_65",5
8,564.703453541171,490.04378276182,-74.6596707793509,-0.132210402311463,"scaled_energy","bbs_rtrg_1_65",5
9,547.729520728343,485.158478971123,-62.5710417572193,-0.114237117754792,"scaled_energy","bbs_rtrg_1_65",5
10,563.311135861656,495.341214301224,-67.9699215604314,-0.120661420009854,"scaled_energy","bbs_rtrg_1_65",5
11,536.33073308415,519.979105783138,-16.3516273010118,-0.0304879550850693,"scaled_energy","bbs_rtrg_1_65",5
12,527.288055088602,503.244223564458,-24.0438315241439,-0.0455990445679709,"scaled_energy","bbs_rtrg_1_65",5
13,522.610716406022,480.115068941012,-42.4956474650098,-0.0813141524484058,"scaled_energy","bbs_rtrg_1_65",5
14,518.809327792489,476.366748470642,-42.4425793218466,-0.0818076642963185,"scaled_energy","bbs_rtrg_1_65",5
15,533.584583885755,513.138566517428,-20.4460173683264,-0.0383182310467651,"scaled_energy","bbs_rtrg_1_65",5
16,552.215911284552,484.411540884875,-67.8043703996767,-0.122785977394153,"scaled_energy","bbs_rtrg_1_65",5
17,554.933567745358,500.902436597086,-54.0311311482714,-0.0973650438336155,"scaled_energy","bbs_rtrg_1_65",5
18,537.970273830676,493.620579554048,-44.3496942766287,-0.0824389309855948,"scaled_energy","bbs_rtrg_1_65",5
19,541.348896083736,495.190101545885,-46.1587945378507,-0.0852662578085517,"scaled_energy","bbs_rtrg_1_65",5
20,553.199357866139,494.736346583691,-58.4630112824477,-0.105681632581711,"scaled_energy","bbs_rtrg_1_65",5
21,554.934715122815,485.971715391815,-68.962999731,-0.124272275371595,"scaled_energy","bbs_rtrg_1_65",5
22,550.030514809482,517.185656870339,-32.844857939143,-0.0597146104712386,"scaled_energy","bbs_rtrg_1_65",5
23,546.708368472243,520.344378652727,-26.3639898195161,-0.0482231320021482,"scaled_energy","bbs_rtrg_1_65",5
24,535.095793815513,462.457762356579,-72.6380314589336,-0.135747715266058,"scaled_energy","bbs_rtrg_1_65",5
25,530.025213358468,490.783617929817,-39.2415954286507,-0.0740372239652508,"scaled_energy","bbs_rtrg_1_65",5
26,538.631516761982,493.421445636336,-45.2100711256458,-0.0839350645454783,"scaled_energy","bbs_rtrg_1_65",5
27,546.039234099636,510.200573967801,-35.8386601318344,-0.0656338553967259,"scaled_energy","bbs_rtrg_1_65",5
28,534.435688370892,497.354364586907,-37.0813237839847,-0.0693840710694655,"scaled_energy","bbs_rtrg_1_65",5
29,559.103459573788,500.929016884772,-58.1744426890159,-0.104049513006704,"scaled_energy","bbs_rtrg_1_65",5
30,535.181842596478,502.821022218871,-32.3608203776076,-0.0604669624451504,"scaled_energy","bbs_rtrg_1_65",5
31,512.253330187572,501.115812689871,-11.1375174977011,-0.0217422061338731,"scaled_energy","bbs_rtrg_1_65",5
32,512.1729750376,519.16186236409,6.98888732649004,0.0136455605178641,"scaled_energy","bbs_rtrg_1_65",5
33,548.76718131021,510.504997148498,-38.2621841617125,-0.0697238928726743,"scaled_energy","bbs_rtrg_1_65",5
34,530.211679017513,488.737366673311,-41.4743123442023,-0.0782221780196441,"scaled_energy","bbs_rtrg_1_65",5
35,538.643143399656,488.712773503354,-49.9303698963015,-0.092696566378187,"scaled_energy","bbs_rtrg_1_65",5
36,536.712882410919,484.607317887876,-52.1055645230427,-0.097082753611175,"scaled_energy","bbs_rtrg_1_65",5
37,539.73522242467,520.368330350994,-19.3668920736754,-0.0358822090332977,"scaled_energy","bbs_rtrg_1_65",5
38,533.248105523348,512.788411565898,-20.45969395745,-0.0383680574680526,"scaled_energy","bbs_rtrg_1_65",5
39,546.708040459729,473.537725645875,-73.170314813854,-0.13383800748993,"scaled_energy","bbs_rtrg_1_65",5
40,543.743058309641,498.567367081712,-45.1756912279291,-0.083082791655987,"scaled_energy","bbs_rtrg_1_65",5
41,543.065781659595,495.550931524783,-47.5148501348124,-0.0874937286411384,"scaled_energy","bbs_rtrg_1_65",5
42,540.170190655358,482.646559484712,-57.5236311706457,-0.106491680151501,"scaled_energy","bbs_rtrg_1_65",5
43,525.381362855829,483.901133189319,-41.4802296665109,-0.0789526096644077,"scaled_energy","bbs_rtrg_1_65",5
44,540.26569719285,511.48716985067,-28.7785273421795,-0.0532673599151473,"scaled_energy","bbs_rtrg_1_65",5
45,554.936899489057,518.176923458908,-36.759976030149,-0.06624172237239,"scaled_energy","bbs_rtrg_1_65",5
46,546.435568389654,533.748236749774,-12.6873316398793,-0.0232183488297968,"scaled_energy","bbs_rtrg_1_65",5
47,537.53407970508,509.346663201177,-28.1874165039031,-0.0524383803151016,"scaled_energy","bbs_rtrg_1_65",5
48,544.613258651585,500.636782273846,-43.9764763777383,-0.0807480825689413,"scaled_energy","bbs_rtrg_1_65",5
49,538.776140386925,494.43583726046,-44.3403031264642,-0.0822981936331127,"scaled_energy","bbs_rtrg_1_65",5
50,525.349058334342,476.800171694321,-48.5488866400206,-0.0924126271282343,"scaled_energy","bbs_rtrg_1_65",5
51,563.598649802125,515.215028055386,-48.3836217467388,-0.0858476537580881,"scaled_energy","bbs_rtrg_1_65",5
52,523.356522092692,497.968988308066,-25.3875337846255,-0.0485090616299402,"scaled_energy","bbs_rtrg_1_65",5
53,525.578635143674,487.179940094651,-38.398695049023,-0.0730598477210288,"scaled_energy","bbs_rtrg_1_65",5
54,552.07693116732,495.527726367068,-56.5492048002523,-0.102429936133509,"scaled_energy","bbs_rtrg_1_65",5
55,538.248465052687,505.371501572701,-32.8769634799855,-0.0610813882706889,"scaled_energy","bbs_rtrg_1_65",5
56,548.767526518846,502.193035354327,-46.5744911645191,-0.0848710773029307,"scaled_energy","bbs_rtrg_1_65",5
57,532.468242141834,489.416650770348,-43.0515913714864,-0.0808528809123206,"scaled_energy","bbs_rtrg_1_65",5
58,527.59921155639,492.852276364147,-34.7469351922429,-0.065858580587604,"scaled_energy","bbs_rtrg_1_65",5
59,536.882825173759,488.721194634294,-48.1616305394651,-0.089706036925055,"scaled_energy","bbs_rtrg_1_65",5
60,526.707328865351,527.262649017432,0.555320152080526,0.00105432395117192,"scaled_energy","bbs_rtrg_1_65",5
61,536.703436854673,512.669815569082,-24.0336212855906,-0.0447800771063412,"scaled_energy","bbs_rtrg_1_65",5
62,547.481631691777,503.715577853432,-43.7660538383446,-0.0799406798418111,"scaled_energy","bbs_rtrg_1_65",5
63,548.957755846802,509.294715383048,-39.6630404637535,-0.072251534915598,"scaled_energy","bbs_rtrg_1_65",5
64,525.033784159328,502.629864198439,-22.4039199608885,-0.0426713873217913,"scaled_energy","bbs_rtrg_1_65",5
65,564.474923101482,511.214510456647,-53.2604126448347,-0.0943539038939016,"scaled_energy","bbs_rtrg_1_65",5
66,533.304784337784,506.096297905085,-27.2084864326992,-0.0510186430569614,"scaled_energy","bbs_rtrg_1_65",5
67,537.124808734099,510.651220358777,-26.4735883753221,-0.0492875919057161,"scaled_energy","bbs_rtrg_1_65",5
68,533.865434433893,487.555689814229,-46.3097446196645,-0.0867442273515441,"scaled_energy","bbs_rtrg_1_65",5
69,526.70302775979,494.80307001268,-31.8999577471102,-0.0605653585907591,"scaled_energy","bbs_rtrg_1_65",5
70,539.072383303096,480.683147921309,-58.3892353817873,-0.10831427687691,"scaled_energy","bbs_rtrg_1_65",5
71,544.214829794364,487.092928284585,-57.1219015097789,-0.104962045101496,"scaled_energy","bbs_rtrg_1_65",5
72,544.090520869602,526.695126874504,-17.3953939950973,-0.0319715071810014,"scaled_energy","bbs_rtrg_1_65",5
73,532.089553768688,487.488898897438,-44.6006548712504,-0.0838217073711606,"scaled_energy","bbs_rtrg_1_65",5
74,550.234782422335,498.393029634742,-51.8417527875934,-0.0942175130393738,"scaled_energy","bbs_rtrg_1_65",5
75,537.521453486367,486.846528797213,-50.674924689154,-0.0942751668058569,"scaled_energy","bbs_rtrg_1_65",5
76,549.910838362168,512.291984072848,-37.6188542893206,-0.0684090068152921,"scaled_energy","bbs_rtrg_1_65",5
77,529.046930973612,519.36366109938,-9.68326987423268,-0.0183032341883402,"scaled_energy","bbs_rtrg_1_65",5
78,542.935152112606,487.460578585687,-55.474573526919,-0.102175321142981,"scaled_energy","bbs_rtrg_1_65",5
79,537.252649866854,497.8360504509,-39.4165994159534,-0.0733669706900877,"scaled_energy","bbs_rtrg_1_65",5
80,496.383964169415,502.186204404513,5.8022402350984,0.0116890162735356,"scaled_energy","bbs_rtrg_1_65",5
81,549.020597965391,515.704415310226,-33.3161826551657,-0.0606829375411992,"scaled_energy","bbs_rtrg_1_65",5
82,561.658119643232,495.396318090999,-66.2618015522323,-0.11797532918125,"scaled_energy","bbs_rtrg_1_65",5
83,546.103589120739,482.240669769722,-63.8629193510168,-0.116942866927207,"scaled_energy","bbs_rtrg_1_65",5
84,554.620585853056,516.349837154522,-38.2707486985342,-0.0690034767455853,"scaled_energy","bbs_rtrg_1_65",5
85,551.420113880033,499.693880248766,-51.726233631267,-0.0938054893705248,"scaled_energy","bbs_rtrg_1_65",5
86,551.602694340581,512.520464140445,-39.0822302001361,-0.0708521379629179,"scaled_energy","bbs_rtrg_1_65",5
87,552.507491726038,496.130320685074,-56.3771710409638,-0.102038744967676,"scaled_energy","bbs_rtrg_1_65",5
88,530.715573041145,490.145920289661,-40.5696527514842,-0.0764433056279261,"scaled_energy","bbs_rtrg_1_65",5
89,560.744883195676,489.283258346658,-71.4616248490184,-0.127440529535927,"scaled_energy","bbs_rtrg_1_65",5
90,526.568132800408,496.881381108653,-29.6867516917554,-0.0563777977483647,"scaled_energy","bbs_rtrg_1_65",5
91,528.633630773605,494.773648773996,-33.8599819996087,-0.0640518877886333,"scaled_energy","bbs_rtrg_1_65",5
92,552.77644147285,520.452524151252,-32.3239173215973,-0.0584755696814277,"scaled_energy","bbs_rtrg_1_65",5
93,548.996782686795,506.331474569311,-42.6653081174837,-0.0777150421696085,"scaled_energy","bbs_rtrg_1_65",5
94,515.80528648284,488.285293610755,-27.519992872085,-0.0533534525396931,"scaled_energy","bbs_rtrg_1_65",5
95,545.196341530028,501.217870340429,-43.9784711895991,-0.0806653820643381,"scaled_energy","bbs_rtrg_1_65",5
96,535.09662012154,501.266917577925,-33.8297025436153,-0.0632216711365722,"scaled_energy","bbs_rtrg_1_65",5
97,548.389320833898,506.693422603777,-41.6958982301212,-0.076033388408653,"scaled_energy","bbs_rtrg_1_65",5
98,523.765841404044,514.795162917414,-8.97067848663028,-0.0171272690532526,"scaled_energy","bbs_rtrg_1_65",5
99,533.348382053917,491.901589578085,-41.4467924758315,-0.0777105431842139,"scaled_energy","bbs_rtrg_1_65",5
100,541.527181908168,513.564295905714,-27.9628860024548,-0.0516370866258689,"scaled_energy","bbs_rtrg_1_65",5
1,677.184421033834,541.329422063605,-135.854998970229,-0.200617431161254,"abundance","bbs_rtrg_1_65",5
2,683.297239706964,546.886693844468,-136.410545862497,-0.199635733814755,"abundance","bbs_rtrg_1_65",5
3,650.167419236729,527.517355037666,-122.650064199063,-0.188643817838565,"abundance","bbs_rtrg_1_65",5
4,664.886094403368,519.072123972679,-145.813970430689,-0.21930669276748,"abundance","bbs_rtrg_1_65",5
5,670.587076874155,544.914204433152,-125.672872441003,-0.187407238783678,"abundance","bbs_rtrg_1_65",5
6,674.479231487732,535.892743773378,-138.586487714354,-0.205471838485919,"abundance","bbs_rtrg_1_65",5
7,665.144842011105,539.740051125356,-125.40479088575,-0.188537568007866,"abundance","bbs_rtrg_1_65",5
8,673.271322422482,529.983531702968,-143.287790719514,-0.212823249628327,"abundance","bbs_rtrg_1_65",5
9,706.458507359744,575.415647015751,-131.042860343993,-0.185492649573633,"abundance","bbs_rtrg_1_65",5
10,671.509929951435,551.276929929885,-120.23300002155,-0.179048729823319,"abundance","bbs_rtrg_1_65",5
11,689.390219641734,552.40077531805,-136.989444323684,-0.198711035376852,"abundance","bbs_rtrg_1_65",5
12,654.525949565473,540.559793880412,-113.966155685061,-0.174120148728589,"abundance","bbs_rtrg_1_65",5
13,652.266458905393,565.529811683814,-86.736647221579,-0.132977322438344,"abundance","bbs_rtrg_1_65",5
14,685.468499657184,529.777035126945,-155.691464530239,-0.227131464987966,"abundance","bbs_rtrg_1_65",5
15,653.885695790622,523.969974552097,-129.915721238524,-0.19868261696938,"abundance","bbs_rtrg_1_65",5
16,701.142828588536,550.193211445261,-150.949617143275,-0.215290823764325,"abundance","bbs_rtrg_1_65",5
17,659.80635990776,543.412770011932,-116.393589895828,-0.176405680466766,"abundance","bbs_rtrg_1_65",5
18,667.528889847133,536.013176934148,-131.515712912985,-0.19701875815907,"abundance","bbs_rtrg_1_65",5
19,670.518533474763,528.250021978623,-142.26851149614,-0.212176851784955,"abundance","bbs_rtrg_1_65",5
20,661.076431356165,538.651373747289,-122.425057608877,-0.185190473902886,"abundance","bbs_rtrg_1_65",5
21,671.026058147653,542.279558839778,-128.746499307874,-0.191865126167045,"abundance","bbs_rtrg_1_65",5
22,643.670310427297,503.029618300479,-140.640692126817,-0.218498025850305,"abundance","bbs_rtrg_1_65",5
23,668.584130737228,531.036844340503,-137.547286396726,-0.205729212036571,"abundance","bbs_rtrg_1_65",5
24,671.63401353021,541.891340592646,-129.742672937565,-0.193174661086054,"abundance","bbs_rtrg_1_65",5
25,664.71973660478,545.404537304595,-119.315199300184,-0.1794970011115,"abundance","bbs_rtrg_1_65",5
26,653.639743163991,506.185823737443,-147.453919426548,-0.225588974612814,"abundance","bbs_rtrg_1_65",5
27,664.171937484501,539.718737927964,-124.453199556537,-0.18738099659539,"abundance","bbs_rtrg_1_65",5
28,677.093553780797,543.729407426805,-133.364146353992,-0.196965612224936,"abundance","bbs_rtrg_1_65",5
29,659.124820118885,541.621978750467,-117.502841368418,-0.178271000851135,"abundance","bbs_rtrg_1_65",5
30,642.564770973565,519.696504481847,-122.868266491718,-0.191215379432578,"abundance","bbs_rtrg_1_65",5
31,659.200341002001,550.294054098228,-108.906286903774,-0.165209694427999,"abundance","bbs_rtrg_1_65",5
32,680.301684556694,520.293814603097,-160.007869953597,-0.235201343148023,"abundance","bbs_rtrg_1_65",5
33,689.801312451322,529.43510594316,-160.366206508162,-0.232481735846912,"abundance","bbs_rtrg_1_65",5
34,653.601292942731,529.508805326267,-124.092487616464,-0.189859611595562,"abundance","bbs_rtrg_1_65",5
35,657.262588742562,531.514966284924,-125.747622457638,-0.191320219059192,"abundance","bbs_rtrg_1_65",5
36,680.581268321953,551.253918524927,-129.327349797026,-0.190024844668289,"abundance","bbs_rtrg_1_65",5
37,684.673388534275,530.161727136914,-154.51166139736,-0.225672070778351,"abundance","bbs_rtrg_1_65",5
38,664.993428139734,535.888032257128,-129.105395882606,-0.194145371096024,"abundance","bbs_rtrg_1_65",5
39,666.816907016132,547.882667748786,-118.934239267346,-0.178361163335753,"abundance","bbs_rtrg_1_65",5
40,682.547090478115,551.288763212223,-131.258327265892,-0.192306624842467,"abundance","bbs_rtrg_1_65",5
41,684.095185458152,520.909430502363,-163.18575495579,-0.238542469563648,"abundance","bbs_rtrg_1_65",5
42,669.309899239933,526.363839098885,-142.946060141047,-0.213572308288547,"abundance","bbs_rtrg_1_65",5
43,652.739011217304,554.957677889711,-97.7813333275928,-0.149801577119221,"abundance","bbs_rtrg_1_65",5
44,654.884010537884,547.893766825612,-106.990243712272,-0.163372814102449,"abundance","bbs_rtrg_1_65",5
45,669.846369319572,530.52666453538,-139.319704784192,-0.207987549332712,"abundance","bbs_rtrg_1_65",5
46,669.26318140178,549.22642953784,-120.036751863939,-0.179356574811901,"abundance","bbs_rtrg_1_65",5
47,670.582113464145,558.265447930616,-112.316665533529,-0.167491293427609,"abundance","bbs_rtrg_1_65",5
48,678.393340399263,535.089244815916,-143.304095583347,-0.21124042211117,"abundance","bbs_rtrg_1_65",5
49,639.559050150674,553.196684759576,-86.3623653910976,-0.135034232367991,"abundance","bbs_rtrg_1_65",5
50,656.403288067417,558.684426408721,-97.7188616586957,-0.14887015868918,"abundance","bbs_rtrg_1_65",5
51,679.474654915991,510.191589975115,-169.283064940876,-0.249138159482646,"abundance","bbs_rtrg_1_65",5
52,675.83842187839,519.382050685399,-156.45637119299,-0.231499669341295,"abundance","bbs_rtrg_1_65",5
53,653.376138056159,557.461068366327,-95.9150696898316,-0.146799162233237,"abundance","bbs_rtrg_1_65",5
54,657.486090747073,536.516160392863,-120.96993035421,-0.183988577183066,"abundance","bbs_rtrg_1_65",5
55,698.088022104178,528.508079268071,-169.579942836107,-0.242920573719284,"abundance","bbs_rtrg_1_65",5
56,662.495999122156,511.09184738445,-151.404151737706,-0.228535948803201,"abundance","bbs_rtrg_1_65",5
57,668.031753474521,530.199467353189,-137.832286121332,-0.20632594993344,"abundance","bbs_rtrg_1_65",5
58,659.060171469015,515.786378016737,-143.273793452278,-0.217391066331511,"abundance","bbs_rtrg_1_65",5
59,668.886151816235,528.273987067524,-140.612164748712,-0.21021838225669,"abundance","bbs_rtrg_1_65",5
60,680.172266013303,537.173578155056,-142.998687858247,-0.210238927700486,"abundance","bbs_rtrg_1_65",5
61,665.096102577338,553.863249054828,-111.23285352251,-0.167243279717725,"abundance","bbs_rtrg_1_65",5
62,683.093017176537,554.500379529216,-128.592637647322,-0.188250552141259,"abundance","bbs_rtrg_1_65",5
63,658.218630984629,545.058331477901,-113.160299506728,-0.171919016235459,"abundance","bbs_rtrg_1_65",5
64,674.432291741277,541.130687216694,-133.301604524583,-0.197650092020979,"abundance","bbs_rtrg_1_65",5
65,685.6472234916,548.519593716763,-137.127629774837,-0.199997352977711,"abundance","bbs_rtrg_1_65",5
66,680.017621234981,529.28883547692,-150.728785758061,-0.221654235201026,"abundance","bbs_rtrg_1_65",5
67,693.395588962211,542.915870960219,-150.479718001992,-0.217018568328667,"abundance","bbs_rtrg_1_65",5
68,649.182542637674,521.350039409368,-127.832503228306,-0.196913032671694,"abundance","bbs_rtrg_1_65",5
69,653.633733035406,560.829939990235,-92.8037930451706,-0.141981339632212,"abundance","bbs_rtrg_1_65",5
70,694.770493323965,534.592104151269,-160.178389172696,-0.230548635429753,"abundance","bbs_rtrg_1_65",5
71,661.244932140355,527.241520259834,-134.003411880521,-0.202653215725633,"abundance","bbs_rtrg_1_65",5
72,688.452028443815,518.723637463675,-169.728390980141,-0.246536263919211,"abundance","bbs_rtrg_1_65",5
73,658.91334896782,522.68987475198,-136.22347421584,-0.206739587882432,"abundance","bbs_rtrg_1_65",5
74,675.80721193449,515.56380125363,-160.243410680859,-0.237114087939613,"abundance","bbs_rtrg_1_65",5
75,660.94696190004,560.594509149309,-100.352452750731,-0.151831324653109,"abundance","bbs_rtrg_1_65",5
76,647.452983251476,539.259904134382,-108.193079117094,-0.167105692484038,"abundance","bbs_rtrg_1_65",5
77,664.583081840728,555.442440135312,-109.140641705416,-0.164224225213684,"abundance","bbs_rtrg_1_65",5
78,660.021424552582,555.698533347775,-104.322891204807,-0.158059855822901,"abundance","bbs_rtrg_1_65",5
79,643.156562308825,534.005455515736,-109.151106793088,-0.169711565098946,"abundance","bbs_rtrg_1_65",5
80,711.272366128661,518.531719139206,-192.740646989455,-0.270980086065358,"abundance","bbs_rtrg_1_65",5
81,656.792430322018,529.482955524929,-127.309474797089,-0.19383517367073,"abundance","bbs_rtrg_1_65",5
82,659.513802108074,557.83112358753,-101.682678520544,-0.154178241904149,"abundance","bbs_rtrg_1_65",5
83,690.995610419379,525.993290463445,-165.002319955934,-0.23878924477652,"abundance","bbs_rtrg_1_65",5
84,653.307148205011,538.814175108035,-114.492973096976,-0.175251370525412,"abundance","bbs_rtrg_1_65",5
85,681.712313643176,529.621269341236,-152.09104430194,-0.223101506688564,"abundance","bbs_rtrg_1_65",5
86,661.474019285384,513.878192310811,-147.595826974573,-0.223131706871913,"abundance","bbs_rtrg_1_65",5
87,671.613134702194,552.228557675538,-119.384577026656,-0.177757954480139,"abundance","bbs_rtrg_1_65",5
88,679.538746647365,536.553492888079,-142.985253759286,-0.21041515949566,"abundance","bbs_rtrg_1_65",5
89,668.761826634464,543.170838958688,-125.590987675776,-0.18779628662092,"abundance","bbs_rtrg_1_65",5
90,681.309417848008,547.191579594483,-134.117838253525,-0.196853051990902,"abundance","bbs_rtrg_1_65",5
91,662.387504822143,492.961309521205,-169.426195300938,-0.255781085946707,"abundance","bbs_rtrg_1_65",5
92,663.52629446159,524.793577008799,-138.732717452791,-0.209083978450867,"abundance","bbs_rtrg_1_65",5
93,682.283463708191,526.60529034823,-155.67817335996,-0.228172279764563,"abundance","bbs_rtrg_1_65",5
94,685.146106443908,520.833257306598,-164.31284913731,-0.239821619931751,"abundance","bbs_rtrg_1_65",5
95,665.456005319572,535.735164234126,-129.720841085445,-0.194935262509427,"abundance","bbs_rtrg_1_65",5
96,689.706916762068,528.325514893913,-161.381401868155,-0.23398547694111,"abundance","bbs_rtrg_1_65",5
97,663.064231206854,555.612755944325,-107.451475262529,-0.162052890512514,"abundance","bbs_rtrg_1_65",5
98,664.498245588224,544.02223874355,-120.476006844674,-0.181303724493699,"abundance","bbs_rtrg_1_65",5
99,664.487887620124,535.336937789174,-129.150949830951,-0.194361631321087,"abundance","bbs_rtrg_1_65",5
100,689.04813975311,503.206133047952,-185.842006705158,-0.269708306261078,"abundance","bbs_rtrg_1_65",5
1,2082.25667825507,576.668213732636,-1505.58846452244,-0.723056134359054,"scaled_energy","bbs_rtrg_1_68",5
2,2112.07357953725,606.820322416341,-1505.25325712091,-0.712689781125289,"scaled_energy","bbs_rtrg_1_68",5
3,2053.94133586331,609.523360733563,-1444.41797512974,-0.703242078977212,"scaled_energy","bbs_rtrg_1_68",5
4,2087.80844557564,599.679140569479,-1488.12930500616,-0.71277099590229,"scaled_energy","bbs_rtrg_1_68",5
5,2059.33551672054,562.871036905234,-1496.46447981531,-0.726673467079519,"scaled_energy","bbs_rtrg_1_68",5
6,2077.07916012205,598.489912885898,-1478.58924723615,-0.711859844161774,"scaled_energy","bbs_rtrg_1_68",5
7,2057.75410837122,611.56203334143,-1446.19207502979,-0.702801208923111,"scaled_energy","bbs_rtrg_1_68",5
8,2102.5950513269,577.214404470766,-1525.38064685614,-0.725475238750087,"scaled_energy","bbs_rtrg_1_68",5
9,2070.94298908481,578.283187348639,-1492.65980173617,-0.720763347713308,"scaled_energy","bbs_rtrg_1_68",5
10,2106.62197411605,596.84127565558,-1509.78069846047,-0.716683257371785,"scaled_energy","bbs_rtrg_1_68",5
11,2027.68031357126,604.377970947385,-1423.30234262387,-0.701936263373331,"scaled_energy","bbs_rtrg_1_68",5
12,2005.19424071638,598.718038239784,-1406.4762024766,-0.70141643832675,"scaled_energy","bbs_rtrg_1_68",5
13,2006.52043355202,573.677977811239,-1432.84245574078,-0.714093129470059,"scaled_energy","bbs_rtrg_1_68",5
14,2005.25882066113,576.891656672373,-1428.36716398876,-0.712310625078227,"scaled_energy","bbs_rtrg_1_68",5
15,2026.33510701601,594.751047370328,-1431.58405964568,-0.706489294238127,"scaled_energy","bbs_rtrg_1_68",5
16,2080.07423304392,590.43323731647,-1489.64099572745,-0.716147997058525,"scaled_energy","bbs_rtrg_1_68",5
17,2095.86844317528,603.330600525303,-1492.53784264997,-0.712133362907432,"scaled_energy","bbs_rtrg_1_68",5
18,2038.62705368133,576.254462845337,-1462.37259083599,-0.717332082979697,"scaled_energy","bbs_rtrg_1_68",5
19,2046.29877963398,581.382593178888,-1464.91618645509,-0.715885774372167,"scaled_energy","bbs_rtrg_1_68",5
20,2058.377920447,567.394215714327,-1490.98370473268,-0.724348862238519,"scaled_energy","bbs_rtrg_1_68",5
